tmax
87
89
90
89
87
80
76
90
86
86
91
91
89
90
88
87
79
87
87
87
88
88
88
88
88
89
89
90
90
89
89
86
86
90
86
81
87
86
86
88
89
88
88
89
90
89
88
86
83
85
86
77
83
85
87
88
86
82
82
84
83
80
85
81
85
85
88
88
89
89
83
86
86
83
86
87
85
85
84
87
86
79
73
79
70
83
77
78
80
79
81
78
83
81
83
75
82
74
63
70
70
73
78
77
77
79
77
71
73
69
66
72
75
74
68
73
75
66
65
68
63
64
55
61
60
59
62
57
66
59
63
60
59
57
54
56
62
53
57
48
43
45
49
52
57
58
59
57
57
55
52
54
45
39
44
49
48
43
42
38
38
40
47
43
45
47
44
50
49
43
43
40
36
42
36
38
34
34
30
29
27
26
25
25
32
31
27
27
26
28
36
34
36
31
27
38
33
32
29
37
34
37
36
34
36
38
37
37
37
35
35
33
34
35
32
34
31
39
31
34
31
31
34
33
31
28
29
30
28
28
32
34
36
36
39
35
36
32
28
26
28
35
38
31
33
33
42
47
39
37
41
38
36
44
52
50
49
46
43
37
39
50
50
56
57
53
53
56
57
54
61
53
52
74
57
72
61
66
77
64
60
69
66
75
73
82
74
69
59
67
65
62
76
69
69
83
71
77
70
64
71
70
71
75
81
86
87
85
80
87
83
83
83
85
80
72
78
76
72
66
76
73
66
73
80
74
68
86
77
82
78
86
85
80
84
83
78
87
79
87
86
85
89
89
88
85
84
89
75
78
84
89
88
87
90
91
90
85
90
87
92
93
92
93
89
88
82
86
88
90
92
92
90
92
92
93
93
91
90
92
89
89
87
84
90
85
88
86
89
90
91
91
89
83
88
89
89
87
91
91
90
85
89
88
83
88
86
89
87
87
84
88
89
87
90
90
91
83
84
86
87
86
88
86
84
85
86
86
88
88
89
87
88
88
83
89
86
87
88
88
88
88
86
88
85
82
87
77
81
82
81
74
74
77
76
76
81
80
82
81
78
76
77
74
73
75
79
76
71
78
74
77
77
74
67
71
68
72
78
66
70
68
61
62
60
69
71
63
62
67
60
63
66
67
64
65
70
68
61
61
62
58
61
68
55
58
54
53
51
49
50
46
42
49
46
54
55
57
57
58
50
49
50
48
45
40
34
28
31
30
33
31
32
30
30
28
30
30
35
35
34
37
33
31
30
45
42
38
38
34
32
31
37
32
31
40
40
33
30
28
33
36
36
37
35
30
32
45
34
36
33
29
33
31
38
36
38
32
32
40
41
40
32
39
34
34
33
29
26
28
29
29
31
30
34
47
38
37
36
53
38
39
40
47
50
49
49
45
44
37
41
35
34
32
45
43
46
58
57
50
59
51
51
55
49
41
46
59
58
72
61
62
62
67
63
64
59
72
64
56
53
55
67
56
64
62
77
72
71
64
52
73
57
59
57
66
55
65
65
62
58
66
61
62
67
66
70
67
76
66
69
70
75
77
84
81
78
82
75
79
76
82
77
71
76
71
62
81
81
86
89
85
85
81
74
72
85
84
81
81
69
76
85
83
87
88
90
86
85
87
90
89
87
89
86
87
90
87
78
88
88
90
92
93
90
87
92
90
92
90
86
91
92
88
83
88
84
89
89
89
91
90
89
88
85
81
89
86
86
88
90
89
87
82
85
88
91
89
87
86
74
75
81
78
88
89
87
90
87
87
86
86
89
89
90
86
87
89
89
88
84
90
89
87
89
90
90
89
81
88
87
86
85
89
89
86
82
87
86
84
85
82
83
87
80
75
72
83
84
85
86
82
82
84
88
90
86
85
87
86
87
85
79
84
81
83
83
80
85
86
86
88
83
85
80
73
69
79
65
73
71
67
68
78
66
67
74
60
61
66
62
55
65
57
59
72
66
67
74
67
71
71
66
58
52
63
63
58
55
55
54
55
56
60
52
51
54
52
44
51
44
40
40
36
45
41
41
41
42
38
36
37
38
36
36
35
34
38
36
34
41
42
40
42
38
31
32
37
39
41
42
42
39
35
39
34
32
31
28
28
31
39
38
32
36
33
38
37
36
32
34
35
38
36
37
41
44
41
36
37
40
35
40
36
34
36
36
38
45
40
34
37
42
50
48
58
50
45
44
53
49
51
52
49
44
45
45
49
46
49
55
47
52
47
45
42
44
44
47
45
53
49
43
35
35
43
45
48
44
47
50
50
52
51
50
54
48
42
41
52
49
50
67
60
71
62
64
59
50
61
58
54
67
58
58
71
62
68
72
64
62
60
71
63
62
67
71
76
75
80
76
71
68
78
78
74
75
81
84
78
84
85
88
87
84
89
89
84
82
82
80
83
89
89
81
88
82
82
86
83
85
78
76
85
85
92
86
89
89
86
76
77
81
80
87
91
91
90
92
91
92
92
88
85
89
89
89
90
88
85
82
90
87
90
90
92
92
89
88
85
80
89
88
86
89
90
90
90
87
89
91
89
87
87
86
84
88
90
88
90
86
89
87
90
88
90
89
90
86
88
88
86
90
87
87
86
83
84
81
90
92
88
90
89
89
91
90
87
89
89
89
89
92
89
89
91
90
86
87
86
87
87
87
89
89
85
89
88
88
89
89
90
90
88
88
81
74
80
78
79
75
82
82
86
85
86
86
82
80
80
76
72
69
68
77
77
77
68
71
66
66
67
67
65
71
63
72
72
71
70
62
66
64
70
66
63
63
67
56
64
57
54
52
53
52
59
57
58
56
55
56
61
56
57
55
52
51
48
42
42
48
43
46
51
48
44
51
46
51
46
49
46
44
42
42
44
40
40
39
41
41
41
36
34
37
34
39
42
40
42
37
39
41
43
38
36
44
38
38
36
32
34
32
35
34
37
40
41
39
38
43
40
44
36
31
38
34
28
26
28
30
26
27
27
31
29
30
26
31
31
36
34
34
31
34
36
36
36
35
33
33
35
34
33
36
39
35
34
39
41
38
41
39
38
50
49
50
50
43
35
39
46
55
55
56
54
52
54
55
57
56
59
53
62
69
60
54
59
55
62
61
61
57
56
57
52
54
65
61
58
64
58
54
47
59
57
60
63
66
73
69
67
68
61
73
62
63
62
78
76
76
82
84
81
75
71
62
63
70
63
68
70
68
74
81
85
79
83
76
79
80
84
75
80
71
73
66
65
73
70
76
78
73
81
82
82
87
85
89
89
90
89
87
87
82
85
83
82
82
75
81
79
79
80
87
87
86
88
87
85
78
85
82
80
83
86
88
90
90
89
84
84
81
81
81
78
83
77
86
91
90
84
91
89
85
87
88
88
92
91
88
87
91
91
87
89
90
90
91
90
90
90
91
90
90
88
87
88
89
90
91
90
91
89
89
90
91
88
84
87
86
85
87
87
83
87
87
88
83
89
91
89
88
85
85
87
86
77
86
86
89
87
85
87
84
81
83
77
84
85
88
83
86
88
85
85
86
78
85
79
85
75
67
76
67
70
66
64
74
72
78
75
66
61
67
65
71
60
72
70
74
73
79
81
80
78
76
78
70
71
67
64
60
63
62
64
66
57
58
64
63
63
61
62
67
68
58
51
57
53
50
51
57
51
54
53
46
40
38
53
47
55
46
50
50
47
46
51
51
53
55
50
50
44
32
34
38
42
42
39
35
36
36
40
46
40
44
38
41
34
30
30
39
38
36
36
35
32
34
34
32
32
35
34
33
34
38
36
32
32
35
31
33
41
32
34
34
31
43
39
44
37
35
27
31
36
39
36
40
42
39
38
37
45
37
36
45
40
50
44
52
57
56
47
48
45
39
35
32
30
33
34
36
38
34
41
39
42
48
44
45
39
42
38
47
45
52
60
54
52
51
53
45
53
63
64
71
83
73
63
63
60
54
50
60
56
55
56
46
47
49
55
59
59
68
72
79
80
82
81
78
73
79
80
73
70
67
72
67
65
72
71
70
59
71
64
73
75
73
74
82
75
84
87
85
84
85
86
88
85
73
82
85
84
80
73
80
83
90
91
90
85
86
90
87
88
88
87
83
83
86
89
93
88
89
92
88
80
85
79
86
89
88
88
88
89
87
83
83
79
88
91
89
91
91
93
92
91
90
92
92
91
90
92
92
91
91
86
90
87
89
90
89
89
87
90
91
89
81
89
87
91
90
89
85
86
86
87
86
87
87
88
86
88
88
89
87
83
85
86
87
87
90
92
92
91
92
90
89
83
86
83
90
87
85
88
82
82
87
87
84
82
82
82
83
81
85
80
83
79
73
77
83
79
84
86
85
85
87
83
84
78
76
73
80
80
81
80
82
75
78
82
72
75
83
80
77
77
81
72
70
69
69
69
66
73
73
77
78
70
75
67
62
72
65
75
69
70
70
69
65
66
74
57
60
50
39
42
52
57
56
60
53
51
40
37
37
37
36
32
32
37
39
36
38
39
41
45
49
47
42
42
38
42
47
46
45
41
40
37
36
34
46
37
35
37
35
37
36
34
32
29
28
29
37
38
43
35
34
35
27
27
27
34
28
26
28
27
25
25
25
25
24
25
25
26
27
25
25
31
30
27
32
37
34
39
30
31
38
41
34
34
45
38
41
43
42
35
32
34
34
31
29
28
40
37
34
30
32
37
31
34
35
34
38
47
45
54
46
46
50
44
40
36
38
32
46
39
42
41
35
32
31
33
47
44
46
46
40
39
42
42
42
44
47
54
54
55
53
49
56
52
60
53
53
60
55
54
59
70
59
63
69
69
66
61
54
53
51
54
50
58
53
66
60
67
60
56
70
69
68
57
61
58
66
74
85
87
82
79
80
83
83
81
75
78
77
75
80
75
83
77
71
78
87
89
85
87
91
86
89
88
81
82
89
84
84
83
78
84
83
85
87
87
89
87
83
80
86
85
86
90
88
80
83
87
89
87
88
87
89
88
88
89
88
88
86
85
92
92
92
94
93
91
93
89
81
84
81
82
83
82
89
89
91
88
90
90
91
92
92
92
91
91
92
92
91
91
89
90
89
87
90
88
88
88
88
90
85
90
86
92
91
91
90
87
85
88
82
86
87
85
87
88
87
89
89
89
86
85
87
82
85
86
88
84
84
82
88
89
89
89
89
86
84
77
68
77
69
65
74
76
75
73
79
73
69
71
76
73
73
77
75
81
79
77
78
74
68
71
66
73
69
70
68
58
52
53
52
53
56
58
58
57
50
52
61
63
66
69
61
59
67
65
68
63
60
55
52
53
53
54
50
46
43
51
49
49
55
54
53
51
47
45
43
39
42
41
38
36
34
44
40
43
51
42
42
44
41
45
37
35
34
29
27
35
43
40
48
50
45
44
38
29
28
34
43
34
33
27
27
31
29
31
36
31
31
33
31
29
30
30
33
38
32
28
28
29
29
32
31
34
33
31
32
31
33
29
31
